id	lab	st	et	TOTUSJH_min	TOTUSJH_max	TOTUSJH_median	TOTBSQ_min	TOTBSQ_max	TOTBSQ_median	TOTPOT_min	TOTPOT_max	TOTPOT_median
3688	M	2014-02-06T02:00:00	2014-02-06T13:48:00	4318.063358193037	4772.1796445987375	4566.604390638223	57673405554.8307	61571300397.39761	60166266737.7787	1.0055992163242866e+24	1.0647474255089088e+24	1.0342950336216887e+24
3793	C	2014-02-26T09:00:00	2014-02-26T20:48:00	2368.704125251951	2825.40145556287	2513.199617647929	30262421101.6164	35668281071.0999	31911893640.950157	5.090858109646557e+23	5.705507670756413e+23	5.296045877459116e+23
3334	NF	2013-11-03T06:00:00	2013-11-03T17:48:00	38.14579232717833	53.15507731264677	44.207855514852696	283696756.6156	388365054.4138	310449350.8076	2.291310804290554e+21	3.167838969121392e+21	2.5470693055590847e+21
3304	NF	2013-10-22T14:48:00	2013-10-23T02:36:00	14.759302399532055	21.080127976773767	17.669504375550886	103643854.8553	152865277.4061	126846872.14615	6.529480065302398e+20	1.2452363300164503e+21	9.263852227201228e+20
3464	NF	2013-12-04T00:00:00	2013-12-04T11:48:00	59.33523394578985	88.19852262651779	77.01935179123578	491050206.82610005	740740921.0519	665223470.0409	3.416963287009668e+21	7.682819410382644e+21	4.6430369290266235e+21
3490	NF	2013-12-11T01:24:00	2013-12-11T13:12:00	451.5200101987542	515.3293931722427	482.48931545950035	6945002215.601301	8207252526.0387	7732899719.87615	1.1358548846787705e+23	1.3349620854890348e+23	1.2613979344348965e+23
3574	NF	2014-01-05T06:36:00	2014-01-05T18:24:00	9.996846758761263	15.935549390342018	13.282456820515138	64758109.3416	94818498.6653	86317689.83225	4.329711455489389e+20	7.272784669724749e+20	6.105949623218844e+20
3461	NF	2013-12-07T13:48:00	2013-12-08T01:36:00	191.42422680971242	262.13948735992784	213.84405644625252	2545489060.598	3289532453.9721003	2789392065.7446003	1.1311902522617216e+22	1.5520181904467418e+22	1.2138094230166854e+22
3332	NF	2013-10-30T09:36:00	2013-10-30T21:24:00	2.411533629007053	15.583312595473751	12.179922715819245	20071180.953100003	135250191.70380002	111517910.9996	8.808747157915175e+19	1.1345465829711664e+21	8.103758625247242e+20
3561	NF	2014-01-02T01:12:00	2014-01-02T13:00:00	32.55502967768908	50.91390945748252	41.08296257885748	236305976.2933	440673709.8348	272941887.29075	1.6091800387533186e+21	2.842456245073635e+21	2.1346988537086911e+21
3358	NF	2013-11-11T09:12:00	2013-11-11T21:00:00	77.79271774236773	95.02911438228679	86.04575273117393	530046107.4944	638928429.3764	602887395.0365	3.3656412926137703e+21	4.6100606818849097e+21	4.021220660995653e+21
3856	C	2014-03-25T13:24:00	2014-03-26T01:12:00	1684.5732757338676	2013.804836762969	1929.4917626129047	20157930066.4399	24003503323.0256	22817192387.4855	2.023722230312045e+23	2.779790736411797e+23	2.4335327668406513e+23
3366	C	2013-11-14T17:12:00	2013-11-15T05:00:00	3310.1183475641883	3650.95708211561	3466.3414689618057	36194999572.324	41125356424.0294	39259321895.14455	4.872308538327597e+23	5.62685589809216e+23	5.282562493907858e+23
3513	NF	2013-12-19T00:24:00	2013-12-19T12:12:00	427.0028943165398	512.0840223657915	478.0871462808241	4368001982.0656	5526863652.1659	4700662933.40545	2.900595906476696e+22	3.593610909510426e+22	3.2177775182501665e+22
3563	X	2014-01-06T18:00:00	2014-01-07T05:48:00	6718.435872993683	7817.257916535669	7087.32715025399	132210407952.53352	139154785963.1777	135063816515.26996	2.9021455793929647e+24	3.0246434847610103e+24	2.9590066842521225e+24
3473	C	2013-12-14T21:24:00	2013-12-15T09:12:00	3044.005676390097	3359.616482384506	3121.742645045341	41169504949.5101	43841457531.7063	41989290757.23036	7.363265681028497e+23	7.576796182483091e+23	7.438450098531391e+23
3295	C	2013-10-25T10:00:00	2013-10-25T21:48:00	2245.27499151204	2457.4215594930984	2371.5133369349505	39347569806.937996	40977756993.15511	39782057927.6383	8.012327526479406e+23	8.227328273254264e+23	8.084904975390336e+23
3503	NF	2013-12-15T20:36:00	2013-12-16T08:24:00	24.400931252246362	48.1179873643059	32.00000096990654	151470521.41369998	242818196.33710003	178027613.06205	1.1303919272739267e+21	2.161136138263136e+21	1.4456949016971798e+21
3401	NF	2013-11-19T15:00:00	2013-11-20T02:48:00	43.795701730794384	79.40546034257058	61.347579207297585	300694493.20870006	424908099.98560005	388349056.32795	1.8541261643553088e+21	3.0786955903528196e+21	2.787184070894766e+21
3560	NF	2014-01-01T05:24:00	2014-01-01T17:12:00	411.01456610950777	576.186728549527	456.30599041190203	4991591654.7389	6462247761.4079	5634449653.0632	3.4562227540933065e+22	6.084778356865314e+22	4.330111645250946e+22
3719	C	2014-02-14T04:12:00	2014-02-14T16:00:00	265.22837528791746	339.5726852014305	307.66035054928443	3283231378.374	3916586028.0627	3647404083.2457	2.113021100986393e+22	3.3534845301308755e+22	2.774767245022465e+22
3423	NF	2013-11-24T09:36:00	2013-11-24T21:24:00	12.442313791803446	80.32193523882495	20.44240792244961	99636182.6081	602998546.0121001	143526371.48495	6.267416414603548e+20	5.237518760044474e+21	1.145330713370365e+21
3441	NF	2013-11-29T08:48:00	2013-11-29T20:36:00	52.544061452544405	73.37646125359484	62.13122175098666	504848910.2047	604693550.7137	556190624.7512	4.0471380728492704e+21	5.524833989624674e+21	4.548652136255837e+21
3364	NF	2013-11-11T08:24:00	2013-11-11T20:12:00	790.5318727206833	878.2173128337245	837.087740554688	13646323763.8631	14537805117.0692	14122550633.254	2.674673015095563e+23	2.84789723015365e+23	2.752891238906949e+23
3286	NF	2013-10-23T01:24:00	2013-10-23T13:12:00	281.1551110635214	367.93860247101935	310.53390822174475	4779190895.181101	5331065491.7038	5007908518.13575	6.5581667285472974e+22	7.527421091084546e+22	6.870057181494547e+22
3330	C	2013-11-07T14:48:00	2013-11-08T02:36:00	676.1368880168673	768.3269119640165	713.5174151983604	8689045162.619202	9250304196.1469	8909198405.7692	8.809519608878546e+22	1.0136060317732324e+23	9.32662939644967e+22
3344	NF	2013-11-03T02:36:00	2013-11-03T14:24:00	14.9437075026021	21.476065482244746	18.359053855741713	128071097.8675	224483456.7607	160260000.6829	1.0093441937153782e+21	1.498030597794695e+21	1.266019306798333e+21
3856	C	2014-03-21T08:24:00	2014-03-21T20:12:00	1539.5451446097034	1785.1684589091005	1605.3715755717567	14764069367.1949	16677137037.1843	15367388823.634953	1.965838993264812e+23	2.32330460883572e+23	2.0733771904713258e+23
3804	C	2014-03-07T12:00:00	2014-03-07T23:48:00	731.1555105434004	857.1578297228027	810.5707219011942	8802993036.720402	9969971804.5822	9436400035.4983	6.470628218458026e+22	9.2035695236125e+22	8.616119305723824e+22
3461	NF	2013-12-05T12:48:00	2013-12-06T00:36:00	389.4619476003292	657.5677174204905	580.6588652863384	3519466057.285701	6897340519.8535	5229786512.5846	3.74699411518852e+22	7.383627501771613e+22	6.057902105659329e+22
3297	NF	2013-10-22T19:36:00	2013-10-23T07:24:00	14.248971963271654	20.23430713539128	17.073597507516702	129979153.8985	166399131.7047	140526741.08425003	7.135064909975341e+20	1.0069085450561581e+21	8.617311945114389e+20
3448	C	2013-12-04T08:24:00	2013-12-04T20:12:00	491.382268067394	619.1105327666778	570.3284488483134	3380788761.7819004	4119985524.541	3636034336.4929	2.4562138250332206e+22	3.3258068297089148e+22	2.9305437586208642e+22
3563	X	2014-01-06T08:00:00	2014-01-06T19:48:00	7050.516662108015	7994.4811981937855	7374.666910224983	132228305958.4102	140483226711.3023	133884100165.5389	2.933893994194831e+24	3.0246434847610103e+24	2.951556598818768e+24
3473	C	2013-12-18T09:24:00	2013-12-18T21:12:00	2146.5717467509853	2745.4765117179404	2472.1945520684803	36030839887.3737	42243483478.2192	39435678045.63225	4.041314649991961e+23	4.772839943723371e+23	4.391325281352981e+23
3473	C	2013-12-11T15:24:00	2013-12-12T03:12:00	2408.811742319419	3410.2772425966537	2529.4196934388165	31642884391.206306	35083226497.010414	32522293571.95185	5.224104501063501e+23	6.166271631546814e+23	5.422275946580937e+23
3448	NF	2013-12-08T20:24:00	2013-12-09T08:12:00	2195.134906848152	2334.6651249243905	2265.1496794849063	28202726649.7144	29271663705.4489	28575663675.02275	3.676281192416067e+23	3.929325511447006e+23	3.785972844284874e+23
3396	NF	2013-11-25T19:24:00	2013-11-26T07:12:00	205.91287627271703	234.09599654681136	220.68298453963422	1666062457.1945	2043511645.0667	1827381668.0983	1.2214773794097735e+22	1.5123961758208227e+22	1.3809057640312161e+22
3601	NF	2014-01-13T20:24:00	2014-01-14T08:12:00	642.9262184632294	781.385684795118	685.3382576602198	12214705829.970402	13298031514.2756	12891072535.142252	2.3503135962091587e+23	2.523630419379624e+23	2.439590985259539e+23
3447	NF	2013-12-01T05:24:00	2013-12-01T17:12:00	42.14478883612408	67.10940576372444	55.58896268540636	478657014.5812	782126671.1029999	617437567.3015	3.110568953369358e+21	6.601849045601103e+21	5.1450765438676e+21
3894	M	2014-03-29T17:00:00	2014-03-30T04:48:00	1113.3708085950675	1248.8608502526465	1166.9917962740622	11483499805.1487	12339289828.088402	11708596726.823301	1.461020328372135e+23	1.855527313961981e+23	1.6803232215320257e+23
3339	NF	2013-11-05T01:12:00	2013-11-05T13:00:00	43.67563374183744	64.6673238305811	54.700132930833774	362261546.79570013	462152639.405	391165168.41655	2.388384494944639e+21	3.450020284690904e+21	2.8151750770297657e+21
3561	NF	2014-01-06T22:12:00	2014-01-07T10:00:00	21.627662328050604	44.451489645804116	33.01971965377074	171148500.77670002	355069773.9508	270520459.0796	1.244278361996363e+21	2.8084209731247407e+21	2.0240134147828057e+21
3473	C	2013-12-15T10:24:00	2013-12-15T22:12:00	3162.7629547634792	3461.784535912628	3299.7986047912414	42566262953.758606	46121867509.6734	43738348695.6192	7.080558564856495e+23	7.513973005167843e+23	7.298336110929537e+23
3320	NF	2013-10-30T23:12:00	2013-10-31T11:00:00	81.04646498002096	120.07459752971657	101.47087134188196	449573647.3314	716994103.5188	598944657.53855	2.8710929096984573e+21	5.239309440045393e+21	4.177768332176153e+21
3348	NF	2013-11-08T07:36:00	2013-11-08T19:24:00	11.44569880627675	20.650380321350113	16.497871521566722	69503472.0449	129092192.4673	106134707.67575	4.640794548909623e+20	9.48824716697863e+20	7.700513887676263e+20
3320	NF	2013-11-02T15:12:00	2013-11-03T03:00:00	29.768934266350488	47.286541146344796	38.746245010331855	203968977.5516	289009922.5945	245342821.5288	1.2376603181387513e+21	1.9149307613486118e+21	1.4995970528826585e+21
3321	NF	2013-11-05T03:00:00	2013-11-05T14:48:00	1466.8533974300226	1648.0325461816724	1531.9226474200077	21260977514.5069	22887140387.9684	21699616197.295452	2.5468077288565667e+23	2.83961207282651e+23	2.641692415515754e+23
3330	NF	2013-11-08T08:48:00	2013-11-08T20:36:00	602.2933062298891	717.4155608812866	688.8302064410385	8195257468.9263	8787688262.2367	8605252118.747501	6.5412528887203744e+22	8.005252629233698e+22	7.5414217860081615e+22
3513	NF	2013-12-25T08:24:00	2013-12-25T20:12:00	225.43096807198026	330.5023953824358	237.4632320200682	1776862405.2249	2593966058.6854	2027048506.2797499	1.4248399734278342e+22	2.17374674182253e+22	1.537846844564897e+22
3313	NF	2013-10-27T05:48:00	2013-10-27T17:36:00	15.824268120303824	34.059186673367115	26.11535335826599	100910549.9656	186796793.8694	132570685.82929999	5.420351608292168e+20	1.0367737685983843e+21	8.383092979974671e+20
3453	NF	2013-12-01T05:12:00	2013-12-01T17:00:00	5.005256424945706	11.259160110607915	7.272471534927165	30586882.5876	64074071.6872	42187773.8303	1.5270192908047217e+20	3.783738750538334e+20	2.4474492276490233e+20
3400	NF	2013-11-20T21:12:00	2013-11-21T09:00:00	497.1652395859529	574.6931408528118	547.6150917105072	9422977309.630402	10448175203.9193	9992527199.1978	1.7828477186603838e+23	1.903114635171874e+23	1.833669195238352e+23
3432	NF	2013-12-02T00:36:00	2013-12-02T12:24:00	540.8064389599297	610.5075759735797	565.4159484467364	8912797609.4547	9944262477.8288	9490379181.97875	1.400294411969821e+23	1.567088533868673e+23	1.4648553495306466e+23
3631	C	2014-01-16T21:12:00	2014-01-17T09:00:00	763.4810157167349	992.7610444188604	908.4359792499317	11185214291.7541	13743872421.9585	13186836052.191399	1.0731050269312736e+23	1.2466124746021983e+23	1.1960287804280686e+23
3449	NF	2013-12-08T13:24:00	2013-12-09T01:12:00	30.39794758994113	62.1558472895746	47.648062160434804	384691879.4934	863820956.2158	652183161.3705001	1.5737375755806116e+21	4.2971857769293965e+21	2.3576015563789165e+21
3856	C	2014-03-17T14:24:00	2014-03-18T02:12:00	1177.760908681746	1457.4392364949335	1370.2027356287508	13677105936.9795	16358805383.488997	15704472689.080349	1.111448833931864e+23	1.2900606866963255e+23	1.1906434743062915e+23
3321	M	2013-10-31T14:00:00	2013-11-01T01:48:00	2829.715171645113	3027.8153062958845	2914.053109284214	38007879912.816895	39516905327.4538	38877446724.28885	7.422219367888813e+23	7.739585738364357e+23	7.61901009270873e+23
3364	M	2013-11-15T21:24:00	2013-11-16T09:12:00	2177.403113112786	2944.371359991609	2465.2760842409302	27110106252.1063	33530276377.7526	29815174750.201996	4.754117010197471e+23	5.855663239735938e+23	5.349598605274431e+23
3529	NF	2013-12-23T00:48:00	2013-12-23T12:36:00	36.18253270860764	83.66468043270143	50.597445701988775	312168926.9322	614933918.9073	394335861.3449501	2.0876010685232985e+21	5.043246060008926e+21	2.575641220945237e+21
3481	NF	2013-12-15T04:12:00	2013-12-15T16:00:00	451.6156191704071	518.626485703024	486.200012201376	4034605052.1247	4393048974.2109	4231534510.7697	3.114665867710773e+22	3.7476022304368807e+22	3.3793154580513194e+22
3449	NF	2013-12-04T15:24:00	2013-12-05T03:12:00	3.714784515284293	10.250662677120856	6.817093743205426	28673639.7292	59506836.3999	41877910.9545	1.2257147692654674e+20	3.1825053619246544e+20	1.752219130643632e+20
3364	C	2013-11-17T04:24:00	2013-11-17T16:12:00	3123.0413943559483	3534.978337468024	3244.6042654896137	41844129720.1043	45720524455.7202	42955547337.6895	6.601535367646046e+23	7.339071111363134e+23	6.747945675660777e+23
3362	NF	2013-11-08T10:48:00	2013-11-08T22:36:00	27.373861461481386	83.85069111463096	70.56087307231502	214479696.67510003	716471875.1769001	574649034.5233	1.984158848732749e+21	6.036305950334271e+21	4.76440578676145e+21
3432	NF	2013-11-26T05:36:00	2013-11-26T17:24:00	175.45999582825058	351.8086394599073	231.21124732841412	1888116269.6947	3835248906.912601	2616357583.7289	9.119562071969013e+21	2.576110673615569e+22	1.4309218713304176e+22
3845	C	2014-03-13T16:36:00	2014-03-14T04:24:00	1051.788646010195	1566.2104188603912	1198.8763989614156	17261474077.9845	21404866338.879803	18195924621.6099	2.389507494214223e+23	2.8190454864481435e+23	2.4817717306332088e+23
3330	C	2013-11-07T12:48:00	2013-11-08T00:36:00	676.1368880168673	755.4232732683662	711.6683745242312	8689045162.619202	9288251837.9729	9059116895.20055	8.8999601807332e+22	1.0800010527985948e+23	9.593551978807516e+22
3336	NF	2013-11-07T19:48:00	2013-11-08T07:36:00	366.31358944924943	458.6563484668319	404.95900067153093	4153982863.3964	4716793965.4585	4356984529.48735	2.75662328253437e+22	3.617862011692316e+22	3.1568220031226537e+22
3541	NF	2013-12-29T08:48:00	2013-12-29T20:36:00	5.643730290039362	20.70388127515762	13.627682248086527	33731552.9524	94134055.4615	70274828.03525001	1.6860638053975972e+20	7.025894793719028e+20	4.525011048043466e+20
3561	NF	2014-01-02T03:12:00	2014-01-02T15:00:00	32.55502967768908	47.344780774972364	40.075332755139634	229404494.7694	381404980.5338	259095981.18875003	1.6091800387533186e+21	2.626404708890818e+21	2.0292121320954114e+21
3474	NF	2013-12-14T15:00:00	2013-12-15T02:48:00	29.905573966383272	61.13494736942812	49.75340194319959	276776689.4429	554779897.8836	504699965.22459996	1.7280836007282991e+21	3.424358506963314e+21	2.9422060382533536e+21
3894	C	2014-03-30T21:00:00	2014-03-31T08:48:00	716.6035403151059	901.9004723139984	776.6458073778522	8667287213.1435	9750202268.1354	9012725677.2635	6.804322728720318e+22	9.345602622854822e+22	7.924443643579168e+22
3321	M	2013-11-01T11:00:00	2013-11-01T22:48:00	2436.424342492957	2644.6520074158193	2559.261909012168	33294131744.135	34671155253.6947	33994046317.082306	6.163735563640856e+23	6.652722080922366e+23	6.414900088971978e+23
3856	C	2014-03-23T05:24:00	2014-03-23T17:12:00	2446.367369692973	3016.4566618023714	2734.8357956330233	25652616959.3304	31337101647.1057	27620235393.1072	3.832360441358937e+23	4.728792148299813e+23	4.254211659379533e+23
3448	C	2013-12-06T09:24:00	2013-12-06T21:12:00	1350.306505324642	1614.929885667255	1453.4834829461217	13928870870.8685	16667220021.5117	15101140171.6647	2.328494281004255e+23	2.7970995190847202e+23	2.550245943428288e+23
3563	C	2014-01-05T18:00:00	2014-01-06T05:48:00	7301.862665785979	8005.595700466651	7595.15374430437	135462058861.1651	142667695483.7508	141346936070.40063	2.841935500329166e+24	3.0127740019265074e+24	2.9553559664789854e+24
3591	NF	2014-01-08T16:00:00	2014-01-09T03:48:00	73.22089755270774	122.8685999739642	103.45993727968963	500445332.9766	778763545.707	637334221.15075	3.2222667269808115e+21	6.909626366693123e+21	5.135554422796801e+21
3540	NF	2013-12-28T05:24:00	2013-12-28T17:12:00	30.7406610315512	51.25753964008833	43.222143356740645	228073808.7235	309629179.36090004	280161221.87495	1.6885394000157042e+21	2.370426586449867e+21	2.0050927069414847e+21
3330	NF	2013-11-01T22:48:00	2013-11-02T10:36:00	252.4789589607445	348.85729208602174	303.3609983951877	1900494929.8838	3001016671.2052	2462670017.1622	1.5431212833537943e+22	2.3895487828150857e+22	1.9653838943633843e+22
3407	NF	2013-11-20T05:36:00	2013-11-20T17:24:00	32.67422517258588	49.01443592964178	42.82786498618183	229244332.3416	294320306.7202	279011797.62014997	1.5859713230877507e+21	2.575455250765157e+21	2.276742440840122e+21
3368	NF	2013-11-18T16:48:00	2013-11-19T04:36:00	435.5332091150033	691.3341531030237	457.29198800059106	9329640811.1908	10380121920.0933	9506481765.085701	1.6713158038312564e+23	1.967560164218329e+23	1.7014649868715807e+23
3473	C	2013-12-10T20:24:00	2013-12-11T08:12:00	2614.130853619443	3030.2201222890612	2837.8644134488104	33755909174.477207	37787827058.8506	36611794787.6153	5.259405989144488e+23	5.6403109376066223e+23	5.508591939376552e+23
3460	NF	2013-12-02T19:12:00	2013-12-03T07:00:00	15.797882400044514	41.39746403701028	31.062717872883873	125818031.0085	294902678.859	220626240.63525	7.316104364558751e+20	2.2365297841577392e+21	1.3543957588030443e+21
3439	NF	2013-12-01T05:12:00	2013-12-01T17:00:00	27.037881471927385	43.95700481979002	33.72889467288682	177313619.93320003	242613099.0265	204253614.94405	1.4147209796805455e+21	2.1869757320266247e+21	1.6589319532606162e+21
3591	NF	2014-01-08T05:00:00	2014-01-08T16:48:00	112.626969592283	136.47174257206962	120.11018623931474	691960914.0145	863770306.1388	751777803.2214	5.492123376329927e+21	7.84880504423097e+21	6.536034777838456e+21
3580	M	2014-01-06T04:00:00	2014-01-06T15:48:00	843.1783649493593	1026.520341427034	953.7881423793269	11346538574.5334	13839240201.658602	11873259165.22115	1.93543193217333e+23	2.671423200854703e+23	2.1626050866345577e+23
3513	NF	2013-12-25T07:24:00	2013-12-25T19:12:00	225.43096807198026	330.5023953824358	237.5260671566507	1776862405.2249	2593966058.6854	1957480892.3582501	1.4248399734278342e+22	2.17374674182253e+22	1.537846844564897e+22
3540	NF	2013-12-29T10:24:00	2013-12-29T22:12:00	16.649198889973388	29.99586884934401	21.717332961330666	124579160.8479	187671574.1388	150421423.06080002	7.97686715561556e+20	1.4625764625528256e+21	9.77082694580525e+20
3453	NF	2013-12-01T07:12:00	2013-12-01T19:00:00	5.351071456440764	11.259160110607915	7.367778592430346	32502786.5276	64074071.6872	44801166.135800004	1.7292182413535035e+20	3.783738750538334e+20	2.584902088685903e+20
3481	NF	2013-12-09T08:12:00	2013-12-09T20:00:00	277.9740265133083	352.4131023494095	322.51946489212844	3002719368.1131	3436374810.5552	3210823698.9089003	2.070376324028096e+22	2.46959688082347e+22	2.245426010821898e+22
3836	M	2014-03-09T13:24:00	2014-03-10T01:12:00	1056.64600334229	1548.950046366977	1322.9374340483205	10340982424.2786	14880343114.4736	12971463072.8349	1.1813216858576493e+23	2.0835925803220928e+23	1.6710908439950126e+23
3436	NF	2013-11-30T02:36:00	2013-11-30T14:24:00	22.17575608591317	35.37619810709672	28.169550123412108	218880642.1172	274908322.2335	251380455.97259998	1.4313294627411662e+21	1.992631336734192e+21	1.6610353255755368e+21
3401	NF	2013-11-18T19:00:00	2013-11-19T06:48:00	30.698612804548397	54.92089426577341	40.464882815858616	183345191.4416	309637139.14390004	271564487.71815	1.6386294113894397e+21	3.049545570068543e+21	2.0976792337147426e+21
3520	NF	2013-12-20T20:36:00	2013-12-21T08:24:00	1818.2886434819366	2117.305523098562	1997.7216191159569	33657584381.062008	36522340539.113205	35276415059.65145	4.835106463478096e+23	5.124293814952709e+23	5.017575884563146e+23
3601	NF	2014-01-11T12:24:00	2014-01-12T00:12:00	973.6332970040552	1080.23258535138	1006.7564986653027	17212331438.9896	18473778324.906403	18030310048.3143	2.8895542135462605e+23	3.1307221202909864e+23	3.039175444680301e+23
3320	NF	2013-11-01T09:12:00	2013-11-01T21:00:00	32.68162845963702	56.07079382439262	41.46361758520745	185828066.1531	276050685.7184	234253097.1274	6.852897903372068e+20	1.309505777671445e+21	9.172378037877704e+20
3356	NF	2013-11-07T05:12:00	2013-11-07T17:00:00	30.19327497714597	59.02476880851134	41.29317829122927	300251024.9311	508663088.6134	403174109.09105	1.9610140789384453e+21	3.7765491380013367e+21	2.805904394771615e+21
3586	NF	2014-01-14T20:48:00	2014-01-15T08:36:00	319.9583933875647	380.6361067260299	348.3582819369031	5804219362.579	6685400128.4552	6140780796.6119	8.40929949397208e+22	1.062517383338648e+23	9.53342734744893e+22
3407	NF	2013-11-22T01:36:00	2013-11-22T13:24:00	8.553492255585649	15.830805704325464	12.04239020429804	51859910.31560001	83180266.0503	67822944.51665	2.163995336626242e+20	4.836954588356394e+20	3.366918800706451e+20
3330	NF	2013-10-31T07:48:00	2013-10-31T19:36:00	353.4999192898265	422.8701768945708	375.5544930144764	3903400236.2897	5042144875.770101	4166132565.2014	2.8012332279127784e+22	4.453342236653864e+22	3.435718024227203e+22
3560	NF	2014-01-02T19:24:00	2014-01-03T07:12:00	409.04562185521036	492.6602455852964	428.8421035902448	4063294729.553701	5421354864.0818	5064894498.9061	4.7449052241355795e+22	6.541619541672269e+22	5.7430755273195345e+22
3513	NF	2013-12-21T17:24:00	2013-12-22T05:12:00	177.5469944375401	242.39054354735424	197.07918584052604	1179634705.6913	1573740241.5193	1365246109.4519	7.846089412387702e+21	1.1482569234475968e+22	9.496603144902026e+21
3295	NF	2013-10-28T06:00:00	2013-10-28T17:48:00	2144.205975451641	2382.348731397737	2223.2362732508027	35237233579.7639	37547934357.518	35698602990.071655	5.401915807887663e+23	6.053048368371047e+23	5.56151391012217e+23
3721	M	2014-02-10T11:24:00	2014-02-10T23:12:00	1766.3164098870056	2295.396789661044	1897.7269893236742	19370606749.6054	23421102937.8486	20165654963.878498	3.348719935408666e+23	4.315153553546718e+23	3.509255455427511e+23
3400	NF	2013-11-25T16:12:00	2013-11-26T04:00:00	323.87420132670456	368.50102644957235	343.1585735466208	7804187207.0346	7967287486.463502	7885982267.842601	1.4813734431379827e+23	1.5613201741778163e+23	1.5227226495790827e+23
3437	C	2013-12-04T07:24:00	2013-12-04T19:12:00	1007.808992080495	1311.2132083249332	1122.6606357300539	14671656640.4828	16618179059.1123	15643233244.1064	2.441117825468122e+23	2.8114041734339824e+23	2.603941513594212e+23
3560	NF	2014-01-01T23:24:00	2014-01-02T11:12:00	444.915455117985	514.927957347305	478.0106809919147	5564096148.8584	6242174038.8139	5851383277.497	5.73093818660215e+22	6.65340357389667e+22	5.985584949397619e+22
3473	C	2013-12-14T04:24:00	2013-12-14T16:12:00	2548.1787326667804	2879.620928063266	2657.9480022426633	34029685813.0971	37963795596.0026	34664024683.76595	5.993859345352333e+23	6.80088544122637e+23	6.218316175845868e+23
3395	NF	2013-11-16T18:12:00	2013-11-17T06:00:00	74.82398034984209	235.70306674387984	157.83652410276446	1051131908.9835	2742852401.8646	1981173432.9013	3.4273782779221723e+21	1.2739003037376152e+22	9.033790533723314e+21
3856	C	2014-03-24T12:24:00	2014-03-25T00:12:00	2249.213281008497	2563.0890445186333	2447.4136497967247	26493959826.5783	30249680001.513607	29105563135.205505	3.519095079094721e+23	4.0710052903781065e+23	3.945304654149582e+23
3376	NF	2013-11-17T12:00:00	2013-11-17T23:48:00	2373.35025253888	3032.479205724629	2581.156035005256	57336400701.4399	66616759730.8829	62293922135.06041	1.3749772155745202e+24	1.432909987445649e+24	1.4102398444674296e+24
3492	NF	2013-12-11T20:00:00	2013-12-12T07:48:00	123.22994200989616	193.91880011746014	139.98106026041594	1536213658.8938005	2376390942.9106	1703217393.20675	9.803406421994517e+21	1.5602472520883469e+22	1.1053662155296708e+22
3320	NF	2013-10-30T02:12:00	2013-10-30T14:00:00	113.01381883286993	228.4546853388301	168.12760445699013	717997636.9352	1525697621.9995005	1090058678.9715	6.283812766702568e+21	1.3060070184960165e+22	9.984298754090578e+21
3376	NF	2013-11-17T15:00:00	2013-11-18T02:48:00	2373.35025253888	3032.479205724629	2588.1034349826014	58091042253.4249	66616759730.8829	62464936176.536896	1.3750084789400513e+24	1.432909987445649e+24	1.4107395282858997e+24
3368	NF	2013-11-15T13:48:00	2013-11-16T01:36:00	388.2959963153502	511.1746997463588	462.00396025342275	9520301079.3195	10579219339.140202	10156392158.98605	1.87345117673616e+23	2.102561900791868e+23	2.002030595803864e+23
3686	C	2014-02-05T11:00:00	2014-02-05T22:48:00	8194.348881962875	9240.027829887384	8827.099239490142	115277423330.2424	120791370370.3871	117637251028.01547	2.4064468384710792e+24	2.5417701886547974e+24	2.472036906344779e+24
3542	C	2014-01-03T06:12:00	2014-01-03T18:00:00	637.1467032411349	1171.04560856961	934.0560995944218	4977771199.0054	9627125425.0917	7687853127.370351	3.915159172251379e+22	1.028618639978405e+23	7.356576060547823e+22
3464	NF	2013-12-05T12:00:00	2013-12-05T23:48:00	22.043676854768343	41.911157677016774	33.96715089458911	147320814.08020002	297295943.5227	220669296.89115	1.010835587973265e+21	2.3089681374102576e+21	1.6327811508425476e+21
3483	NF	2013-12-17T18:36:00	2013-12-18T06:24:00	1376.7755268691196	1488.7453838625256	1424.788113255821	28442824521.2837	29080749674.4998	28655829410.09695	4.93852028957744e+23	5.148823783333297e+23	5.0265409704231096e+23
3558	NF	2013-12-30T12:00:00	2013-12-30T23:48:00	59.164441538873284	97.23744588591556	84.46601929166158	472638590.9876	886140979.0229002	782275660.96665	3.0514973052037476e+21	5.688818424885039e+21	4.866478823213424e+21
3457	NF	2013-12-06T05:36:00	2013-12-06T17:24:00	783.7253280252053	891.4225364007955	846.5621073640195	12628868002.9758	13210260744.835602	12905682998.806252	1.9857523333661903e+23	2.0904536500669887e+23	2.042859517498238e+23
3558	NF	2014-01-03T01:00:00	2014-01-03T12:48:00	8.887273910723364	22.97144020426683	16.2833175329464	53502185.3613	129514490.1356	102101692.45105001	3.310091131642671e+20	7.916704502031444e+20	5.8302945503439526e+20
3448	NF	2013-12-01T00:24:00	2013-12-01T12:12:00	364.61203544978315	720.138311280475	571.1947052941853	4527951702.5078	7958499030.619902	7105053342.57475	2.00498432823678e+22	3.961412775386557e+22	3.1257085290407843e+22
